web-scraper-order;web-scraper-start-url;links;links-href;prijs;slaapkamers;bewoonbare_ruimte;grond;bouwjaar;conditie;badkamers;energieklasse;postcode;image1;image2
1653075843-333;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=26&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/zwalm/9630/9916410?searchId=6287ef798ce64;€ 799.000;4 slaapkamers;194;2519;1890;Goed;1 badkamer;C;9630;https://static.immoweb.be/photos/0/9/9/1/6/4/1/0/9916410_1.jpg?cache=20220517075843;https://static.immoweb.be/photos/0/9/9/1/6/4/1/0/M_9916410_2.jpg?cache=20220517075843
1653075857-339;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=26&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/wichelen-serskamp/9260/9915759?searchId=6287ef798ce64;€ 320.000;4 slaapkamers;185;819;1962;Te renoveren;1 badkamer;F;9260;https://static.immoweb.be/photos/0/9/9/1/5/7/5/9/9915759_1.jpg?cache=20220517025400;https://static.immoweb.be/photos/0/9/9/1/5/7/5/9/M_9915759_2.jpg?cache=20220517025400
1653075829-328;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=27&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/aalst/9300/9922716?searchId=6287ef3138d15;€ 369.000;3 slaapkamers;140;100;;Net gerenoveerd;1 badkamer;B;9300;https://static.immoweb.be/photos/0/9/9/2/2/7/1/6/9922716_1.jpg?cache=20220519210851;https://static.immoweb.be/photos/0/9/9/2/2/7/1/6/M_9922716_2.jpg?cache=20220519210850
1653075756-298;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=28&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/waregem/8790/9914239?searchId=6287eee822545;€ 215.000;3 slaapkamers;130;339;1958;Te renoveren;1 badkamer;Niet gespecificeerd;8790;https://static.immoweb.be/photos/0/9/9/1/4/2/3/9/9914239_1.jpg?cache=20220516104856;https://static.immoweb.be/photos/0/9/9/1/4/2/3/9/M_9914239_2.jpg?cache=20220516104856
1653075728-286;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=28&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/hoei/4500/9775231?searchId=6287eee822545;€ 85.000;3 slaapkamers;110;127;1850;Op te frissen;1 badkamer;C;4500;https://static.immoweb.be/photos/0/9/7/7/5/2/3/1/9775231_1.jpg?cache=20220225144922;https://static.immoweb.be/photos/0/9/7/7/5/2/3/1/M_9775231_2.jpg?cache=20220225144922
1653075723-284;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=28&orderBy=relevance;Bungalow;https://www.immoweb.be/nl/zoekertje/bungalow/te-koop/roux/6044/9823526?searchId=6287eee822545;€ 89.000;1 slaapkamer;84;250;1957;Goed;;G;6044;https://static.immoweb.be/photos/0/9/8/2/3/5/2/6/9823526_1.jpg?cache=20220324195846;https://static.immoweb.be/photos/0/9/8/2/3/5/2/6/M_9823526_2.jpg?cache=20220324195846
1653075595-232;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=30&orderBy=relevance;Bungalow;https://www.immoweb.be/nl/zoekertje/bungalow/te-koop/asse/1730/9807775?searchId=6287ee56b8ff2;€ 295.000;2 slaapkamers;115;499;1967;Op te frissen;1 badkamer;F;1730;https://static.immoweb.be/photos/0/9/8/0/7/7/7/5/9807775_1.jpg?cache=20220316040346;https://static.immoweb.be/photos/0/9/8/0/7/7/7/5/M_9807775_2.jpg?cache=20220316040346
1653075529-204;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=31&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/lebbeke-wieze/9280/9862528?searchId=6287ee0f28c7a;€ 365.000;4 slaapkamers;154;1510;1975;Op te frissen;1 badkamer;F;9280;https://static.immoweb.be/photos/0/9/8/6/2/5/2/8/9862528_1.jpg?cache=20220418030858;https://static.immoweb.be/photos/0/9/8/6/2/5/2/8/M_9862528_2.jpg?cache=20220418030858
1653075669-262;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=29&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/ampsin/4540/9802154?searchId=6287ee9f5fcc9;€ 199.500;2 slaapkamers;120;293;1954;Uitstekende staat;1 badkamer;D;4540;https://static.immoweb.be/photos/0/9/8/0/2/1/5/4/9802154_1.jpg?cache=20220312115357;https://static.immoweb.be/photos/0/9/8/0/2/1/5/4/M_9802154_2.jpg?cache=20220312115357
1653075712-279;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=28&orderBy=relevance;Chalet;https://www.immoweb.be/nl/zoekertje/chalet/te-koop/somme-leuze-noiseux/5377/9862167?searchId=6287eee822545;€ 129.000;2 slaapkamers;44;309;1977;Goed;1 badkamer;G;5377;https://static.immoweb.be/photos/0/9/8/6/2/1/6/7/9862167_1.jpg?cache=20220417045849;https://static.immoweb.be/photos/0/9/8/6/2/1/6/7/M_9862167_2.jpg?cache=20220417045849
1653075485-185;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=31&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/st-andries/8200/9858330?searchId=6287ee0f28c7a;€ 395.000;3 slaapkamers;165;235;1957;Goed;1 badkamer;E;8200;https://static.immoweb.be/photos/0/9/8/5/8/3/3/0/9858330_16.jpg?cache=20220414145325;https://static.immoweb.be/photos/0/9/8/5/8/3/3/0/M_9858330_1.jpg?cache=20220414145325
1653075611-238;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=30&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/ampsin/4540/9772963?searchId=6287ee56b8ff2;€ 275.000;3 slaapkamers;125;762;1967;Goed;2 badkamers;E;4540;https://static.immoweb.be/photos/0/9/7/7/2/9/6/3/9772963_1.jpg?cache=20220308114849;https://static.immoweb.be/photos/0/9/7/7/2/9/6/3/M_9772963_2.jpg?cache=20220308114849
1653075526-203;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=31&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/lille/2275/9714898?searchId=6287ee0f28c7a;€ 369.000;5 slaapkamers;260;263;1968;Te renoveren;3 badkamers;C;2275;https://static.immoweb.be/photos/0/9/7/1/4/8/9/8/9714898_1.jpg?cache=20220121042350;https://static.immoweb.be/photos/0/9/7/1/4/8/9/8/M_9714898_2.jpg?cache=20220121042350
1653075758-299;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=28&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/courcelles/6180/9915538?searchId=6287eee822545;€ 170.000;2 slaapkamers;113;162;;Goed;1 badkamer;F;6180;https://static.immoweb.be/photos/0/9/9/1/5/5/3/8/9915538_1.jpg?cache=20220516215916;https://static.immoweb.be/photos/0/9/9/1/5/5/3/8/M_9915538_2.jpg?cache=20220516215916
1653075705-276;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=28&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/chaudfontaine-vaux-sous-chevremont/4051/9833826?searchId=6287eee822545;€ 139.000;4 slaapkamers;200;380;1885;Te renoveren;1 badkamer;F;4051;https://static.immoweb.be/photos/0/9/8/3/3/8/2/6/9833826_1.jpg?cache=20220331040403;https://static.immoweb.be/photos/0/9/8/3/3/8/2/6/M_9833826_2.jpg?cache=20220331040403
1653075652-255;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=29&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/graven/1390/9744955?searchId=6287ee9f5fcc9;€ 230.000;3 slaapkamers;113;355;1918;Goed;1 badkamer;F;1390;https://static.immoweb.be/photos/0/9/7/4/4/9/5/5/9744955_1.jpg?cache=20220208042358;https://static.immoweb.be/photos/0/9/7/4/4/9/5/5/M_9744955_2.jpg?cache=20220208042358
1653075796-314;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=27&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/beersel/1650/9904267?searchId=6287ef3138d15;€ 270.000;5 slaapkamers;160;100;1930;Te renoveren;2 badkamers;D;1650;https://static.immoweb.be/photos/0/9/9/0/4/2/6/7/9904267_1.jpg?cache=20220510185347;https://static.immoweb.be/photos/0/9/9/0/4/2/6/7/M_9904267_2.jpg?cache=20220510185347
1653075775-305;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=27&orderBy=relevance;Villa;https://www.immoweb.be/nl/zoekertje/villa/te-koop/linden/3210/9907454?searchId=6287ef3138d15;€ 658.000;3 slaapkamers;200;1250;1982;Goed;1 badkamer;D;3210;https://static.immoweb.be/photos/0/9/9/0/7/4/5/4/9907454_1.jpg?cache=20220512040910;https://static.immoweb.be/photos/0/9/9/0/7/4/5/4/M_9907454_2.jpg?cache=20220512040910
1653075641-250;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=29&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/leuze-en-hainaut/7900/9769696?searchId=6287ee9f5fcc9;€ 239.000;2 slaapkamers;190;396;1961;Op te frissen;1 badkamer;F;7900;https://static.immoweb.be/photos/0/9/7/6/9/6/9/6/9769696_1.jpg?cache=20220222183903;https://static.immoweb.be/photos/0/9/7/6/9/6/9/6/M_9769696_2.jpg?cache=20220222183903
1653075606-236;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=30&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/diksmuide/8600/9828555?searchId=6287ee56b8ff2;€ 277.500;2 slaapkamers;173;173;2021;Uitstekende staat;1 badkamer;A;8600;https://media-resize.immowebstatic.be/classifieds/3ae10df2-4390-4735-bdf7-ba2c5a08bb02/736x736/6e348347d0248a8212893d7ab34322be.jpg?cache=20220505171603;https://media-resize.immowebstatic.be/classifieds/3ae10df2-4390-4735-bdf7-ba2c5a08bb02/300x300/2638a7462452c837b2fa3495c2aae52e.jpg?cache=20220505171603
1653075819-324;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=27&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/laeken/1020/9896951?searchId=6287ef3138d15;€ 550.000;7 slaapkamers;365;89;1930;Goed;2 badkamers;E;1020;https://static.immoweb.be/photos/0/9/8/9/6/9/5/1/9896951_16.jpg?cache=20220506112753;https://static.immoweb.be/photos/0/9/8/9/6/9/5/1/M_9896951_8.jpg?cache=20220506112753
1653075817-323;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=27&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/woluwe-saint-pierre/1150/9896001?searchId=6287ef3138d15;€ 640.000;3 slaapkamers;119;310;1938;Goed;1 badkamer;D;1150;https://static.immoweb.be/photos/0/9/8/9/6/0/0/1/9896001_1.jpg?cache=20220511140902;https://static.immoweb.be/photos/0/9/8/9/6/0/0/1/M_9896001_2.jpg?cache=20220506032346
1653075561-217;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=30&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/stabroek/2940/9778006?searchId=6287ee56b8ff2;€ 335.000;3 slaapkamers;120;96;2013;Uitstekende staat;1 badkamer;B;2940;https://media-resize.immowebstatic.be/classifieds/d1e9c97f-eb88-40c6-9365-06e886f0da2f/736x736/cb0e58a8b74990f9bd7de791aa647d67.jpg?cache=20220426182057;https://media-resize.immowebstatic.be/classifieds/d1e9c97f-eb88-40c6-9365-06e886f0da2f/300x300/643068b486bbb1131eb416c1b9314f6b.jpg?cache=20220426182057
1653075638-249;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=29&orderBy=relevance;Villa;https://www.immoweb.be/nl/zoekertje/villa/te-koop/leuze-en-hainaut/7900/9769693?searchId=6287ee9f5fcc9;€ 239.000;2 slaapkamers;190;396;1961;Op te frissen;1 badkamer;F;7900;https://static.immoweb.be/photos/0/9/7/6/9/6/9/3/9769693_1.jpg?cache=20220222183857;https://static.immoweb.be/photos/0/9/7/6/9/6/9/3/M_9769693_2.jpg?cache=20220222183857
1653075524-202;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=31&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/hoboken/2660/9861338?searchId=6287ee0f28c7a;€ 369.000;4 slaapkamers;170;279;1979;Op te frissen;1 badkamer;B;2660;https://static.immoweb.be/photos/0/9/8/6/1/3/3/8/9861338_1.jpg?cache=20220416040350;https://static.immoweb.be/photos/0/9/8/6/1/3/3/8/M_9861338_2.jpg?cache=20220416040350
1653075538-208;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=31&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/gent/9050/9877987?searchId=6287ee0f28c7a;€ 349.000;2 slaapkamers;130;80;2019;Net gerenoveerd;1 badkamer;B;9050;https://media-resize.immowebstatic.be/classifieds/d8751429-f4ed-4cd2-9f4f-6858833b3217/736x736/45f0d34f7c358e17dd9055b44d3b367f.jpg?cache=20220428141551;https://media-resize.immowebstatic.be/classifieds/d8751429-f4ed-4cd2-9f4f-6858833b3217/300x300/856f8afcee97a547e47b256a49d953c8.jpg?cache=20220428141551
1653075810-320;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=27&orderBy=relevance;Gebouw voor gemengd gebruik;https://www.immoweb.be/nl/zoekertje/gebouw-gemengd-gebruik/te-koop/ninove/9400/9896064?searchId=6287ef3138d15;€ 995.000;7 slaapkamers;640;2170;1961;Uitstekende staat;4 badkamers;B;9400;https://static.immoweb.be/photos/0/9/8/9/6/0/6/4/9896064_1.jpg?cache=20220506033416;https://static.immoweb.be/photos/0/9/8/9/6/0/6/4/M_9896064_2.jpg?cache=20220506033416
1653075880-349;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=26&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/boutersem/3370/9825607?searchId=6287ef798ce64;€ 305.000;3 slaapkamers;238;1059;1952;Op te frissen;2 badkamers;F;3370;https://static.immoweb.be/photos/0/9/8/2/5/6/0/7/9825607_1.jpg?cache=20220325220344;https://static.immoweb.be/photos/0/9/8/2/5/6/0/7/M_9825607_2.jpg?cache=20220325220344
1653075773-304;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=27&orderBy=relevance;Villa;https://www.immoweb.be/nl/zoekertje/villa/te-koop/zedelgem/8210/9907081?searchId=6287ef3138d15;€ 679.000;5 slaapkamers;284;1779;;Uitstekende staat;1 badkamer;D;8210;https://static.immoweb.be/photos/0/9/9/0/7/0/8/1/9907081_1.jpg?cache=20220511224855;https://static.immoweb.be/photos/0/9/9/0/7/0/8/1/M_9907081_2.jpg?cache=20220511224855
1653075489-187;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=31&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/holsbeek-nieuwrode/3221/9889097?searchId=6287ee0f28c7a;€ 395.000;6 slaapkamers;261;896;1959;Op te frissen;2 badkamers;C;3221;https://static.immoweb.be/photos/0/9/8/8/9/0/9/7/9889097_1.jpg?cache=20220503040906;https://static.immoweb.be/photos/0/9/8/8/9/0/9/7/M_9889097_2.jpg?cache=20220503040906
1653075550-212;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=30&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/lebbeke/9280/9883231?searchId=6287ee56b8ff2;€ 340.000;4 slaapkamers;200;361;1982;Te renoveren;2 badkamers;F;9280;https://static.immoweb.be/photos/0/9/8/8/3/2/3/1/9883231_1.jpg?cache=20220429055847;https://static.immoweb.be/photos/0/9/8/8/3/2/3/1/M_9883231_2.jpg?cache=20220429055847
1653075808-319;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=27&orderBy=relevance;Herenhuis;https://www.immoweb.be/nl/zoekertje/herenhuis/te-koop/etterbeek/1040/9897896?searchId=6287ef3138d15;€ 999.000;5 slaapkamers;468;170;1908;Goed;3 badkamers;E;1040;https://static.immoweb.be/photos/0/9/8/9/7/8/9/6/9897896_1.jpg?cache=20220506191348;https://static.immoweb.be/photos/0/9/8/9/7/8/9/6/M_9897896_2.jpg?cache=20220506191348
1653075667-261;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=29&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/soumagne/4630/9734934?searchId=6287ee9f5fcc9;€ 209.000;2 slaapkamers;100;147;1966;Op te frissen;1 badkamer;F;4630;https://static.immoweb.be/photos/0/9/7/3/4/9/3/4/9734934_1.jpg?cache=20220202023904;https://static.immoweb.be/photos/0/9/7/3/4/9/3/4/M_9734934_2.jpg?cache=20220202023904
1653075744-293;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=28&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/tienen/3300/9858173?searchId=6287eee822545;€ 310.000;3 slaapkamers;2900;;1936;Goed;1 badkamer;D;3300;https://media-resize.immowebstatic.be/classifieds/6d1a4b7d-2b2f-42f7-ad6c-630e2cf96afe/736x736/051df63923d4e86ecf2aaf8a48e6a146.jpg?cache=20220512133541;https://media-resize.immowebstatic.be/classifieds/6d1a4b7d-2b2f-42f7-ad6c-630e2cf96afe/300x300/caa483adff593e5802113105aedf67e4.jpg?cache=20220512133541
1653075749-295;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=28&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/vorsen/3890/9914103?searchId=6287eee822545;€ 269.000;4 slaapkamers;170;415;1950;Op te frissen;1 badkamer;F;3890;https://static.immoweb.be/photos/0/9/9/1/4/1/0/3/9914103_1.jpg?cache=20220516094346;https://static.immoweb.be/photos/0/9/9/1/4/1/0/3/M_9914103_2.jpg?cache=20220516094346
1653075536-207;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=31&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/vilvoorde/1800/9877526?searchId=6287ee0f28c7a;€ 350.000;4 slaapkamers;159;174;1940;Goed;1 badkamer;D;1800;https://static.immoweb.be/photos/0/9/8/7/7/5/2/6/9877526_1.jpg?cache=20220426170346;https://static.immoweb.be/photos/0/9/8/7/7/5/2/6/M_9877526_2.jpg?cache=20220426170346
1653075510-196;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=31&orderBy=relevance;Gebouw voor gemengd gebruik;https://www.immoweb.be/nl/zoekertje/gebouw-gemengd-gebruik/te-koop/kortrijk/8500/9861511?searchId=6287ee0f28c7a;€ 385.000;2 slaapkamers;110;38;1901;Net gerenoveerd;1 badkamer;D;8500;https://static.immoweb.be/photos/0/9/8/6/1/5/1/1/9861511_1.jpg?cache=20220426062352;https://static.immoweb.be/photos/0/9/8/6/1/5/1/1/M_9861511_2.jpg?cache=20220426062352
1653075598-233;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=30&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/lier/2500/9871944?searchId=6287ee56b8ff2;€ 289.000;3 slaapkamers;138;100;1947;Uitstekende staat;1 badkamer;C;2500;https://media-resize.immowebstatic.be/classifieds/5428c751-a183-4db8-8104-11e7ac67d649/736x736/e104e6a4ab33066d8b2827ffa79857e4.jpg?cache=20220422220736;https://media-resize.immowebstatic.be/classifieds/5428c751-a183-4db8-8104-11e7ac67d649/300x300/1ccd4507911d8159c7ba435b09c96c6c.jpg?cache=20220422220736
1653075766-301;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=27&orderBy=relevance;Appartementsblok;https://www.immoweb.be/nl/zoekertje/appartementsblok/te-koop/ans/4430/9913125?searchId=6287ef3138d15;€ 650.000;8 slaapkamers;390;485;1970;Goed;4 badkamers;D;4430;https://static.immoweb.be/photos/0/9/9/1/3/1/2/5/9913125_1.jpg?cache=20220514201906;https://static.immoweb.be/photos/0/9/9/1/3/1/2/5/M_9913125_2.jpg?cache=20220514201906
1653075693-271;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=28&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/linter-neerlinter/3350/9714618?searchId=6287eee822545;€ 185.000;4 slaapkamers;140;1230;1934;Te renoveren;1 badkamer;F;3350;https://static.immoweb.be/photos/0/9/7/1/4/6/1/8/9714618_1.jpg?cache=20220320124055;https://static.immoweb.be/photos/0/9/7/1/4/6/1/8/M_9714618_2.jpg?cache=20220320124530
1653075812-321;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=27&orderBy=relevance;Appartementsblok;https://www.immoweb.be/nl/zoekertje/appartementsblok/te-koop/etterbeek/1040/9897098?searchId=6287ef3138d15;€ 960.000;4 slaapkamers;260;120;1910;Net gerenoveerd;3 badkamers;D;1040;https://static.immoweb.be/photos/0/9/8/9/7/0/9/8/9897098_1.jpg?cache=20220506130849;https://static.immoweb.be/photos/0/9/8/9/7/0/9/8/M_9897098_2.jpg?cache=20220506130849
1653075531-205;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=31&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/athus/6791/9738418?searchId=6287ee0f28c7a;€ 365.000;6 slaapkamers;218;748;1950;Net gerenoveerd;1 badkamer;C;6791;https://static.immoweb.be/photos/0/9/7/3/8/4/1/8/9738418_1.jpg?cache=20220203184346;https://static.immoweb.be/photos/0/9/7/3/8/4/1/8/M_9738418_2.jpg?cache=20220203184346
1653075501-192;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=31&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/schaarbeek/1030/9840436?searchId=6287ee0f28c7a;€ 395.000;4 slaapkamers;223;275;1960;Op te frissen;2 badkamers;F;1030;https://static.immoweb.be/photos/0/9/8/4/0/4/3/6/9840436_1.jpg?cache=20220404090349;https://static.immoweb.be/photos/0/9/8/4/0/4/3/6/M_9840436_2.jpg?cache=20220404090349
1653075679-266;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=29&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/hoei/4500/9855082?searchId=6287ee9f5fcc9;€ 199.000;5 slaapkamers;200;237;1875;Goed;1 badkamer;G;4500;https://static.immoweb.be/photos/0/9/8/5/5/0/8/2/9855082_1.jpg?cache=20220423032851;https://static.immoweb.be/photos/0/9/8/5/5/0/8/2/M_9855082_2.jpg?cache=20220423032851
1653075780-307;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=27&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/woluwe-saint-lambert/1200/9907313?searchId=6287ef3138d15;€ 575.000;3 slaapkamers;175;153;1953;Goed;2 badkamers;F;1200;https://static.immoweb.be/photos/0/9/9/0/7/3/1/3/9907313_1.jpg?cache=20220512032358;https://static.immoweb.be/photos/0/9/9/0/7/3/1/3/M_9907313_2.jpg?cache=20220512032358
1653075540-209;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=31&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/grace-berleur/4460/9801582?searchId=6287ee0f28c7a;€ 349.000;3 slaapkamers;239;372;2009;Uitstekende staat;2 badkamers;C;4460;https://static.immoweb.be/photos/0/9/8/0/1/5/8/2/9801582_1.jpg?cache=20220312025418;https://static.immoweb.be/photos/0/9/8/0/1/5/8/2/M_9801582_2.jpg?cache=20220312025418
1653075840-332;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=26&orderBy=relevance;Manoir;https://www.immoweb.be/nl/zoekertje/manoir/te-koop/leffinge/8432/9922082?searchId=6287ef798ce64;€ 90.000;1 slaapkamer;68;305;1900;Te renoveren;1 badkamer;F;8432;https://static.immoweb.be/photos/0/9/9/2/2/0/8/2/9922082_1.jpg?cache=20220519163322;https://static.immoweb.be/photos/0/9/9/2/2/0/8/2/M_9922082_2.jpg?cache=20220519163324
1653075833-330;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=27&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/aalst-hofstade/9308/9921747?searchId=6287ef3138d15;€ 285.000;3 slaapkamers;165;149;1919;Net gerenoveerd;1 badkamer;F;9308;https://static.immoweb.be/photos/0/9/9/2/1/7/4/7/9921747_1.jpg?cache=20220519144915;https://static.immoweb.be/photos/0/9/9/2/1/7/4/7/M_9921747_2.jpg?cache=20220519144915
1653075615-240;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=30&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/willebroek/2830/9605267?searchId=6287ee56b8ff2;€ 269.000;3 slaapkamers;152;230;1931;Goed;1 badkamer;D;2830;https://static.immoweb.be/photos/0/9/6/0/5/2/6/7/9605267_1.jpg?cache=20211105224346;https://static.immoweb.be/photos/0/9/6/0/5/2/6/7/M_9605267_2.jpg?cache=20211105224346
1653075636-248;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=29&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/ampsin/4540/9686314?searchId=6287ee9f5fcc9;€ 245.000;5 slaapkamers;210;740;1970;Uitstekende staat;1 badkamer;G;4540;https://static.immoweb.be/photos/0/9/6/8/6/3/1/4/9686314_1.jpg?cache=20220104025401;https://static.immoweb.be/photos/0/9/6/8/6/3/1/4/M_9686314_2.jpg?cache=20220104025401
1653075806-318;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=27&orderBy=relevance;Herenhuis;https://www.immoweb.be/nl/zoekertje/herenhuis/te-koop/sint-pieters-woluwe/1150/9578922?searchId=6287ef3138d15;€ 999.000;5 slaapkamers;468;170;1908;Goed;3 badkamers;E;1150;https://static.immoweb.be/photos/0/9/5/7/8/9/2/2/9578922_1.jpg?cache=20220506191346;https://static.immoweb.be/photos/0/9/5/7/8/9/2/2/M_9578922_2.jpg?cache=20220506191346
1653075589-229;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=30&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/oudenaarde/9700/9415261?searchId=6287ee56b8ff2;€ 299.000;3 slaapkamers;165;60;1957;Uitstekende staat;1 badkamer;D;9700;https://static.immoweb.be/photos/0/9/4/1/5/2/6/1/9415261_1.jpg?cache=20210712214911;https://static.immoweb.be/photos/0/9/4/1/5/2/6/1/M_9415261_2.jpg?cache=20210712214911
1653075575-223;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=30&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/diepenbeek/3590/9893267?searchId=6287ee56b8ff2;€ 319.000;3 slaapkamers;167;977;1973;Goed;1 badkamer;F;3590;https://static.immoweb.be/photos/0/9/8/9/3/2/6/7/9893267_1.jpg?cache=20220504223854;https://static.immoweb.be/photos/0/9/8/9/3/2/6/7/M_9893267_2.jpg?cache=20220504223854
